question_id,question,paraphrased,score
37,My neighbor and I had a big fight and he said I'm not aloud on his property and his mail ends up in my mail box sometimes and I destroy his mail?,"My neighbor and I had a heated disagreement, during which he informed me that I was banned from entering his property. Furthermore, he pointed out that some of his mail had appeared in my mailbox, which I would frequently tear up.",0.683411138057708
38,"If Europe were a united country, how would a war between itself and the US play out?","If Europe were a single nation, how would a hypothetical conflict with the US transpire?",0.852334039211273
38,"If Europe were a united country, how would a war between itself and the US play out?","Suppose Europe were a single country, how could a conflict with the US play out?",0.8522693085670471
38,"If Europe were a united country, how would a war between itself and the US play out?",How would a potential war between a united European country and the US play out?,0.851657884120941
38,"If Europe were a united country, how would a war between itself and the US play out?",How would a war situation develop between a united European nation and the US?,0.8015856909751891
38,"If Europe were a united country, how would a war between itself and the US play out?","Suppose Europe were a single nation, how could a war against the US unfold?",0.799073295593261
39,My landlord is showing our apartment without our consent and without us there. What are the laws pertaining to this?,Our landlord is exhibiting our apartment without our consent and without us being present. What legal rights do we possess in this scenario?,0.8128427433967591
39,My landlord is showing our apartment without our consent and without us there. What are the laws pertaining to this?,Our landlord is showing our apartment to others without our consent or our presence. What legal implications does this hold?,0.7733891773223871
39,My landlord is showing our apartment without our consent and without us there. What are the laws pertaining to this?,Our landlord is viewing our apartment without us being present or giving consent. What regulations apply to such cases?,0.7501958775520321
39,My landlord is showing our apartment without our consent and without us there. What are the laws pertaining to this?,What are the legal implications when our landlord presents our apartment without our consent or our presence?,0.7339720892906181
39,My landlord is showing our apartment without our consent and without us there. What are the laws pertaining to this?,What is the legal position on our landlord exhibiting our apartment without our consent or us being present?,0.733418958187103
40,What is your worst / best experience buying a car?,What was the worst/best instance when you acquired a vehicle?,0.7802696990966791
40,What is your worst / best experience buying a car?,Which was your most/least enjoyable purchase of a car?,0.747043328285217
40,What is your worst / best experience buying a car?,Share your least/most positive experience with acquiring a car.,0.7462682890892021
40,What is your worst / best experience buying a car?,Can you describe the least/most enjoyable experience when you bought a car?,0.731709258556365
40,What is your worst / best experience buying a car?,Which was the least/most satisfactory time you bought a car?,0.7285419869422911
41,Would you rather watch you're parents have sex for 100 hours? or join in for 20 min?,Would you rather witness your parents' sexual activity for 100 hours or join in for 20 minutes?,0.870637802360649
41,Would you rather watch you're parents have sex for 100 hours? or join in for 20 min?,Which would you prefer: watch your parents have intercourse for 100 hours or join in for 20 minutes?,0.84229241991043
41,Would you rather watch you're parents have sex for 100 hours? or join in for 20 min?,Which would you prefer: watching your parents have sex for 100 hours or joining in for 20 minutes?,0.8391411001758741
41,Would you rather watch you're parents have sex for 100 hours? or join in for 20 min?,Which would you prefer: watch your parents have sex for 100 hours or participate for 20 minutes?,0.8238404750823971
41,Would you rather watch you're parents have sex for 100 hours? or join in for 20 min?,Which would you prefer: watch your parents have sex for 100 hours or participate for 20 minutes?,0.8238404750823971
42,"If you could destroy one country, which would it be and why?",Which nation would you choose to eliminate and why?,0.693529682159423
42,"If you could destroy one country, which would it be and why?",Which nation would you opt to eliminate and why?,0.6919823455810541
42,"If you could destroy one country, which would it be and why?",Which country would you opt to eradicate and why?,0.682171540260314
42,"If you could destroy one country, which would it be and why?",Which one country would you obliterate and what justification would you have?,0.676233785152435
42,"If you could destroy one country, which would it be and why?",Which country is the one you would choose to destroy and why?,0.667580740451812
43,Did I make the wrong decision by turning down a beautiful girl while on vacation?,Did I make a wrong choice by rejecting a beautiful woman while on vacation?,0.9336500769569761
43,Did I make the wrong decision by turning down a beautiful girl while on vacation?,Did I make a poor choice by rejecting a beautiful woman while on vacation?,0.9131074118614191
43,Did I make the wrong decision by turning down a beautiful girl while on vacation?,Did I make a wrong move by turning down a beautiful woman while on a trip?,0.898044333003816
43,Did I make the wrong decision by turning down a beautiful girl while on vacation?,Did I make an ill-advised choice by turning down a beautiful woman while on holiday?,0.896867530345916
43,Did I make the wrong decision by turning down a beautiful girl while on vacation?,Did I make a bad choice by rejecting an attractive woman while on holiday?,0.8824512529373161
44,"If you became the supreme ruler of your country and could pass only one law before you were dethroned, what would that law be?","If you were the supreme ruler of your country, able to enact only one law before being removed from office, what would that law entail?",0.8458218669891351
44,"If you became the supreme ruler of your country and could pass only one law before you were dethroned, what would that law be?","Supposing you are the most powerful ruler in your country, and you can enact just one law before stepping down, what would that law be?",0.7907072472572321
44,"If you became the supreme ruler of your country and could pass only one law before you were dethroned, what would that law be?","Envision being the absolute ruler of your country, empowered to pass only one law before losing power. What would that law be?",0.7903100419044491
44,"If you became the supreme ruler of your country and could pass only one law before you were dethroned, what would that law be?","Imagine you are the supreme ruler of your country, and you can enact only a single statute before relinquishing control. What would that law be?",0.7805811929702751
44,"If you became the supreme ruler of your country and could pass only one law before you were dethroned, what would that law be?","If you were the supreme ruler of your country, having the ability to enact just one statute before losing authority, what law would you choose?",0.7771465945243831
45,"Wealth, Success, Health, Family, Love &amp; Friends. You can only choose four, which do you choose?","Select four from Wealth, Success, Health, and Relationships. Which four do you choose?",0.783933119773864
45,"Wealth, Success, Health, Family, Love &amp; Friends. You can only choose four, which do you choose?","Out of Wealth, Success, Health, and Family, choose four. Which four do you choose?",0.781635956764221
45,"Wealth, Success, Health, Family, Love &amp; Friends. You can only choose four, which do you choose?","Out of Wealth, Success, Health, Family, and Friends, pick four. Which four do you opt for?",0.769550757408142
45,"Wealth, Success, Health, Family, Love &amp; Friends. You can only choose four, which do you choose?","Select four out of Wealth, Success, Health, and Loved Ones. Which four do you choose?",0.769281523227691
45,"Wealth, Success, Health, Family, Love &amp; Friends. You can only choose four, which do you choose?","Out of Wealth, Success, Health, and Friendships, choose four. Which four do you choose?",0.7646778392791741
46,Is it illegal or wrong to take fallen trees or timber in the woods of your rental home for heating purposes?,Is it immoral or unlawful to take fallen trees or timber from the wooded region of your rented home for home heating?,0.8879161047935481
46,Is it illegal or wrong to take fallen trees or timber in the woods of your rental home for heating purposes?,Is it wrong or prohibited to gather fallen trees or wood from the wooded area of your rented home for residential heating needs?,0.882607297897338
46,Is it illegal or wrong to take fallen trees or timber in the woods of your rental home for heating purposes?,Is it improper or unlawful to remove fallen trees or wood from the forested area of your rented property for home heating purposes?,0.872874991893768
46,Is it illegal or wrong to take fallen trees or timber in the woods of your rental home for heating purposes?,Is it unfair or illegal to collect fallen trees or lumber from the wooded area of your rented home for generating heat?,0.870480852127075
46,Is it illegal or wrong to take fallen trees or timber in the woods of your rental home for heating purposes?,Is it immoral or illegal to take fallen trees or wood from your rental property's forest for home heating functions?,0.8476249742507931
47,What small mistake in judgment ended disastrous for you?,Which small mistake led to a disastrous result for you?,0.7811691927909851
47,What small mistake in judgment ended disastrous for you?,What mistake had devastating consequences for you?,0.7521517443656921
47,What small mistake in judgment ended disastrous for you?,What was the insignificant error that ended in disaster for you?,0.740026848316192
47,What small mistake in judgment ended disastrous for you?,What error led to a disastrous result for you?,0.739696221351623
47,What small mistake in judgment ended disastrous for you?,Which harmless mistake resulted in a tragic outcome for you?,0.737743752002716
48,What was the worst trouble you got yourself into at school?,What was the most significant problem you experienced at school?,0.835075275897979
48,What was the worst trouble you got yourself into at school?,What was the most problematic situation you found yourself in during your school time?,0.829659478664398
48,What was the worst trouble you got yourself into at school?,What was the most trying problem you faced during your school days?,0.786721007823944
48,What was the worst trouble you got yourself into at school?,What was the toughest situation you had to deal with at school?,0.778598444461822
48,What was the worst trouble you got yourself into at school?,What was the most difficult problem you had to face during your school career?,0.764498727321624
49,How do you tell your parents about a relationship they won't like?,How do you advise your parents about a relationship they won't endorse?,0.851318608299347
49,How do you tell your parents about a relationship they won't like?,How do you inform your parents of an unwanted relationship?,0.80480970621109
49,How do you tell your parents about a relationship they won't like?,How to express to your parents a relationship they don't like?,0.8005141725787861
49,How do you tell your parents about a relationship they won't like?,How to tactfully inform your parents about a relationship they won't endorse?,0.7869399895915731
49,How do you tell your parents about a relationship they won't like?,How to advise your parents about a relationship they find unacceptable?,0.759082927574334
50,Am I the only one that sits on a public toilet with my jeans first to clean the seat before pulling them down to go?,Is it only me who sits on a public toilet with my jeans first to sanitize the seat?,0.8055216240882871
50,Am I the only one that sits on a public toilet with my jeans first to clean the seat before pulling them down to go?,Am I the only one who wears jeans to sit on a public toilet seat and clean it?,0.796853737831115
50,Am I the only one that sits on a public toilet with my jeans first to clean the seat before pulling them down to go?,Am I the only one who wears jeans to clean the public toilet seat and then sit down?,0.7926185297966001
50,Am I the only one that sits on a public toilet with my jeans first to clean the seat before pulling them down to go?,Do I alone sit with my jeans first on a public toilet seat before pulling them down to use it?,0.7830213475227351
50,Am I the only one that sits on a public toilet with my jeans first to clean the seat before pulling them down to go?,Do I have the only practice of using my jeans to clean the seat before using a public toilet?,0.739641206264495
51,What's the best way to repair a relationship when sorry is not enough ?,What are the most effective methods for mending a relationship when an apology is not adequate?,0.8021733331680291
51,What's the best way to repair a relationship when sorry is not enough ?,What can you do to rebuild a relationship when an apology is insufficient?,0.760096745491027
51,What's the best way to repair a relationship when sorry is not enough ?,What alternatives exist for healing a relationship when simply apologizing isn't enough?,0.7418925929069511
51,What's the best way to repair a relationship when sorry is not enough ?,How can you restore a damaged bond when just saying sorry isn't enough?,0.7143395113945
51,What's the best way to repair a relationship when sorry is not enough ?,What strategies can you employ when an apology is inadequate to fix a relationship?,0.711071209907531
52,"Recently i learned about the controversy over the new sexual education curriculum in Ontario,Canada. What would you say would be a good age to start sex ed? What is your opinion on the new curriculum ( see second link)?","Recently, I came across a heated controversy concerning the latest sexual education curriculum in Ontario, Canada. What might you consider an appropriate age to initiate sex education?",0.7916895914077751
52,"Recently i learned about the controversy over the new sexual education curriculum in Ontario,Canada. What would you say would be a good age to start sex ed? What is your opinion on the new curriculum ( see second link)?","I recently became aware of a debate surrounding the new sexual education curriculum in Ontario, Canada. What do you think constitutes the right age for imparting sex education?",0.7890758085250851
52,"Recently i learned about the controversy over the new sexual education curriculum in Ontario,Canada. What would you say would be a good age to start sex ed? What is your opinion on the new curriculum ( see second link)?","I've recently been informed about the controversy surrounding the latest sexual education curriculum in Ontario, Canada. In your opinion, what is the appropriate age to commence sex education lessons?",0.7787030506134031
52,"Recently i learned about the controversy over the new sexual education curriculum in Ontario,Canada. What would you say would be a good age to start sex ed? What is your opinion on the new curriculum ( see second link)?","Not long ago, I learned about the disagreement surrounding the most recent sexual education curriculum in Ontario, Canada. What is your view on when sex education should commence?",0.77764095544815
52,"Recently i learned about the controversy over the new sexual education curriculum in Ontario,Canada. What would you say would be a good age to start sex ed? What is your opinion on the new curriculum ( see second link)?","More recently, I became privy to an argument surrounding the updated sexual education curriculum in Ontario, Canada. What age do you think would be suitable for beginning sex education?",0.7740495967864991
53,How to Deal With Hurtful Insults from Someone You Love ?,How to Handle Hurtful Comments from a Beloved?,0.8324440884590141
53,How to Deal With Hurtful Insults from Someone You Love ?,How to Navigate Wounding Comments from a Loved One?,0.7507376241683961
53,How to Deal With Hurtful Insults from Someone You Love ?,How to Address Insults from a Loved One That Wound?,0.744160966873168
53,How to Deal With Hurtful Insults from Someone You Love ?,Coping with Hurtful Comments from a Loved One.,0.7369705009460441
53,How to Deal With Hurtful Insults from Someone You Love ?,Responding to Insults from Someone You Care About.,0.733942942619323
54,"Do you think our becoming dependent on smartphones is good, bad, or neither, and why?","Do you think relying on smartphones is beneficial, hazardous, or neutral, and why?",0.8453831243515011
54,"Do you think our becoming dependent on smartphones is good, bad, or neither, and why?","Do you think relying on smartphones is beneficial or damaging, and why?",0.83025588274002
54,"Do you think our becoming dependent on smartphones is good, bad, or neither, and why?","Do you believe that relying upon smartphones is favorable, harmful, or neutral, and why?",0.827291028499603
54,"Do you think our becoming dependent on smartphones is good, bad, or neither, and why?","Do you think smartphone reliance is a positive, negative, or neutral development, and why?",0.8026530313491821
54,"Do you think our becoming dependent on smartphones is good, bad, or neither, and why?","Is it good or bad to rely on smartphones, and why?",0.7586823272705071
55,Is joining the military a good idea if you aren't great in school?,Is joining the military a good idea for those who don't perform well in school?,0.83373296599276
55,Is joining the military a good idea if you aren't great in school?,Is enlisting in the military a wise decision for those who aren't strong in academics?,0.786627488136291
55,Is joining the military a good idea if you aren't great in school?,Is enlisting in the military a smart decision for those who aren't academically inclined?,0.751148777008056
55,Is joining the military a good idea if you aren't great in school?,Is the military a reasonable choice for those who don't excel in school?,0.748718993663787
55,Is joining the military a good idea if you aren't great in school?,Is the military an attractive choice for those who don't perform well in school?,0.745903568267822
56,I sometimes feel bad when I see a really beautiful girl with an innocent face in porn. Is this normal?,"Sometimes, I feel uneasy when I come across a visually attractive woman with an innocent appearance in adult content. Is this a common experience?",0.801606194972991
56,I sometimes feel bad when I see a really beautiful girl with an innocent face in porn. Is this normal?,"At times, I feel disconcerted when I see a woman with an innocent demeanor in explicit content. Is this a typical feeling?",0.782782034873962
56,I sometimes feel bad when I see a really beautiful girl with an innocent face in porn. Is this normal?,"On occasion, I feel uncomfortable when I observe an appealing woman with a pure look in explicit material. Is this a typical response?",0.7670751976966851
56,I sometimes feel bad when I see a really beautiful girl with an innocent face in porn. Is this normal?,"Occasionally, I feel uneasy when I come across a woman with a pure visage in adult films. Is this response common?",0.755440669059753
56,I sometimes feel bad when I see a really beautiful girl with an innocent face in porn. Is this normal?,"At times, I find myself feeling disturbed when I encounter a beautiful, innocent-looking woman in pornographic content. Is this a usual reaction?",0.7477738428115841
57,"Hand gun owner here, can someone explain my rights if someone breaks into my home? What can/can't I do?","Hand gun owner here, can someone inform me about my entitlements and constraints if a burglar trespasses into my home?",0.728576915264129
57,"Hand gun owner here, can someone explain my rights if someone breaks into my home? What can/can't I do?","As a handgun owner, what can I do if an intruder forces their way into my private residence? Can someone explain my rights and restrictions?",0.71230562210083
57,"Hand gun owner here, can someone explain my rights if someone breaks into my home? What can/can't I do?","Hand gun owner curious about rights when someone uninvited enters my home, can someone explain my entitlements and limitations?",0.710940735340118
57,"Hand gun owner here, can someone explain my rights if someone breaks into my home? What can/can't I do?","I'm a handgun owner, can someone explain my privileges and restrictions if someone forcibly enters my abode?",0.709068374633789
57,"Hand gun owner here, can someone explain my rights if someone breaks into my home? What can/can't I do?",Can someone inform me about my rights as a handgun owner if an intruder breaks into my home? What are my limitations and permissions?,0.7054988312721251
58,Do many people avoid having children because they are uncertain as to whether to believe their religion and don't want to be responsible for raising children without that religion?,Do people refrain from procreating due to uncertainty regarding their religious beliefs and the responsibility of raising children without that religion?,0.7663839626312251
58,Do many people avoid having children because they are uncertain as to whether to believe their religion and don't want to be responsible for raising children without that religion?,Do many shy away from having children because of doubt about their religion and the responsibility of nurturing young ones without that faith?,0.7490279841423031
58,Do many people avoid having children because they are uncertain as to whether to believe their religion and don't want to be responsible for raising children without that religion?,Do many avoid having children due to uncertainty regarding their religious beliefs and the weight of nurturing children without a religious foundation?,0.7450918722152711
58,Do many people avoid having children because they are uncertain as to whether to believe their religion and don't want to be responsible for raising children without that religion?,Do people often decline to have offspring because of uncertainty about their religious convictions and the weight of nurturing children outside a religious tradition?,0.729465024471282
58,Do many people avoid having children because they are uncertain as to whether to believe their religion and don't want to be responsible for raising children without that religion?,Is the decision not to procreate prevalent among individuals who are unsure about their religious beliefs and the responsibility of raising children without that faith?,0.7248336243629451
59,"What could be the reaction if all governments in the world admit that we have, in fact, knowledge of extraterrestrial life and they have been collecting data from us?",How might people react if all governments acknowledged collecting data and having knowledge about extraterrestrial life?,0.7541046309471131
59,"What could be the reaction if all governments in the world admit that we have, in fact, knowledge of extraterrestrial life and they have been collecting data from us?",How might the world react if governments admitted extraterrestrial information and data collection?,0.7064615654945371
59,"What could be the reaction if all governments in the world admit that we have, in fact, knowledge of extraterrestrial life and they have been collecting data from us?",What could be the global response if governments openly declared knowledge of aliens and data gathering?,0.7021841573715211
59,"What could be the reaction if all governments in the world admit that we have, in fact, knowledge of extraterrestrial life and they have been collecting data from us?",Imagine the public's response if governments worldwide announced knowledge of extraterrestrial life and data gathering.,0.6929532456398011
59,"What could be the reaction if all governments in the world admit that we have, in fact, knowledge of extraterrestrial life and they have been collecting data from us?",Envision the global reception if governments confessed to collecting data and knowing about extraterrestrial life.,0.67689861536026
60,If your dick was the 100% successful cure for Cancer who would you refuse to save?,"If your penis held the complete remedy for cancer, who would you decline to treat?",0.833851354122161
60,If your dick was the 100% successful cure for Cancer who would you refuse to save?,"If your reproductive organ could conquer cancer, who would you refuse to save?",0.809793071746826
60,If your dick was the 100% successful cure for Cancer who would you refuse to save?,"What if your penis provided the solution to cancer, who would you not save?",0.796099023818969
60,If your dick was the 100% successful cure for Cancer who would you refuse to save?,"Imagine your reproductive organ offered a 100% effective cure for cancer, who would you choose not to heal?",0.7837273645401001
60,If your dick was the 100% successful cure for Cancer who would you refuse to save?,"If your sexual organ held the key to a cancer cure, who would you choose not to rescue?",0.771901624202728
61,"Superior space alien missionaries have just landed on Earth. Will they be able to convert you to their, ""only true religion"" ?","Superior alien missionaries have set foot on Earth with an unmatched, divine faith, can they convert you?",0.6903489995002741
61,"Superior space alien missionaries have just landed on Earth. Will they be able to convert you to their, ""only true religion"" ?","Superior space missionaries have touched down on Earth with an unparalleled faith, can they lead you to the one true belief?",0.683413820266723
61,"Superior space alien missionaries have just landed on Earth. Will they be able to convert you to their, ""only true religion"" ?","The most exceptional space missionaries from another world have arrived, and their doctrines are the only true religion, can they persuade you?",0.662511842250823
61,"Superior space alien missionaries have just landed on Earth. Will they be able to convert you to their, ""only true religion"" ?","Aliens with an undeniable, unmatched religion have arrived on Earth, can they enlighten and convert you to their ways?",0.6559328603744501
61,"Superior space alien missionaries have just landed on Earth. Will they be able to convert you to their, ""only true religion"" ?","Alien missionaries with an unequivocally superior doctrine have set foot on Earth, can they convince you to abandon your current faith?",0.6427239346504211
62,"Is it possible to achieve computer graphics equal to, if not better than, real life?","Is it possible for computer graphics to reach a standard of visual fidelity that is equal to, or better than, reality?",0.7976229357719421
62,"Is it possible to achieve computer graphics equal to, if not better than, real life?","Is it conceivable to create computer-generated graphics that are comparable, if not superior, to real-life visuals?",0.7690896558761591
62,"Is it possible to achieve computer graphics equal to, if not better than, real life?","Is it viable for computer graphics to replicate, or even exceed, the realism of real life?",0.7620420026779171
62,"Is it possible to achieve computer graphics equal to, if not better than, real life?","Is it conceivable to create computer graphics that are as impressive, if not more so, than actual reality?",0.744924204349517
62,"Is it possible to achieve computer graphics equal to, if not better than, real life?","Is it achievable for computer graphics to attain a level of quality that rivals, if not surpasses, actuality?",0.7219198513031001
63,"What profession used to be worthless, but is now highly respected?",What occupation was once disregarded but is now highly esteemed?,0.807881371974945
63,"What profession used to be worthless, but is now highly respected?",Which profession was once considered insignificant but now commands respect?,0.781184153556823
63,"What profession used to be worthless, but is now highly respected?",Picture the profession that was once considered worthless but is now highly respected.,0.774595158100128
63,"What profession used to be worthless, but is now highly respected?",Imagine the profession that used to be deemed worthless but is now held in high regard.,0.758875863552093
63,"What profession used to be worthless, but is now highly respected?",Which field used to hold little value but now commands admiration?,0.739727871417999
64,"What do you think is the likelihood we will see another World War? With the economic dependence of computers, would it be more cyber based than military?","What do you think are the chances of another World War, considering the current economic dependence on computers?",0.7894639539718621
64,"What do you think is the likelihood we will see another World War? With the economic dependence of computers, would it be more cyber based than military?","Do you consider the likelihood of another World War, and if so, how might it be more cyber-driven than conventional?",0.733409719467163
64,"What do you think is the likelihood we will see another World War? With the economic dependence of computers, would it be more cyber based than military?","Given the economic dependence on computers, how probable do you think it is for another World War to be more focused on cyberspace?",0.7323939371109001
64,"What do you think is the likelihood we will see another World War? With the economic dependence of computers, would it be more cyber based than military?","How likely is another World War, considering the current economic dependence on computers and the possibility of it being more cyber-oriented than conventional warfare?",0.7299662995338441
64,"What do you think is the likelihood we will see another World War? With the economic dependence of computers, would it be more cyber based than military?","Given the economic reliance on computers, what are your thoughts on the possibility of a more cyber-focused World War?",0.7286014127731321
65,"Driving down a Me'hico Texas border in yer pickemup truk, you find $585,000 drug money in a block on the road. Do you hide, report, spend, or what?","Cruising down a Texas highway near the Mexican border in your pickup, you uncover $585,000 in cash lying on the pavement. What do you do?",0.688916044235229
65,"Driving down a Me'hico Texas border in yer pickemup truk, you find $585,000 drug money in a block on the road. Do you hide, report, spend, or what?","While driving in a pickup truck down a Texas highway near the border, you find $585,000 in cash lying on the road. What do you do?",0.68855233669281
65,"Driving down a Me'hico Texas border in yer pickemup truk, you find $585,000 drug money in a block on the road. Do you hide, report, spend, or what?","Driving along a Texas highway near the Texas-Mexico border in your pickup truck, you find $585,000 in cash on the street. What should you do?",0.685547547340393
65,"Driving down a Me'hico Texas border in yer pickemup truk, you find $585,000 drug money in a block on the road. Do you hide, report, spend, or what?","While driving down a highway in your pickup truck close to the Texas-Mexico border, you stumble upon $585,000 in cash lying on the road. What should you decide?",0.6686890292167661
65,"Driving down a Me'hico Texas border in yer pickemup truk, you find $585,000 drug money in a block on the road. Do you hide, report, spend, or what?","While driving in your pickup truck alongside the Texas-Mexico border, you come across $585,000 in cash on the road. What should you do?",0.6671861577033991
66,I am studying subjects in school that I absolutely hate. How do you cultivate an interest in something you don't really care for?,How do you develop an interest in school subjects that you don't care for?,0.8138113188743591
66,I am studying subjects in school that I absolutely hate. How do you cultivate an interest in something you don't really care for?,How can I cultivate a passion for classes that I don't care for while studying in school?,0.751573817729949
66,I am studying subjects in school that I absolutely hate. How do you cultivate an interest in something you don't really care for?,Looking for advice on how to develop an interest in subjects that I don't enjoy in school.,0.683130877017974
66,I am studying subjects in school that I absolutely hate. How do you cultivate an interest in something you don't really care for?,What are some tips to develop enthusiasm for subjects I don't care about while studying in school?,0.6760916280746461
66,I am studying subjects in school that I absolutely hate. How do you cultivate an interest in something you don't really care for?,What are some methods for fostering an interest in topics you don't find appealing while studying them in school?,0.671031789779663
67,Would it be strange to anyone else if upon ending a lease the landlord kept your security deposit and said it was up to the new roommates to pay you back?,Does it seem strange to anyone else when a landlord keeps your security deposit and relies on new roommates to reimburse you?,0.773454802036285
67,Would it be strange to anyone else if upon ending a lease the landlord kept your security deposit and said it was up to the new roommates to pay you back?,Does anyone else find it strange when a landlord keeps your security deposit and expects the new roommates to pay you back,0.7712168264389031
67,Would it be strange to anyone else if upon ending a lease the landlord kept your security deposit and said it was up to the new roommates to pay you back?,Is anyone else finding it strange when a landlord holds on to the security deposit and expects the new roommates to pay you back?,0.74313236951828
67,Would it be strange to anyone else if upon ending a lease the landlord kept your security deposit and said it was up to the new roommates to pay you back?,Does this scenario seem unusual to anyone else: the landlord takes the security deposit and depends on the incoming roommates to pay you back?,0.7425478267669671
67,Would it be strange to anyone else if upon ending a lease the landlord kept your security deposit and said it was up to the new roommates to pay you back?,Does anyone else find it uncommon for a landlord to keep your security deposit and expect the new roommates to repay you?,0.72739841222763
68,Why does President Obama believe he can kill a suspected terrorist with a drone on U.S. soil?,Why does President Obama believe it is possible to use drone attacks against suspected terrorists on U.S. soil?,0.86546780347824
68,Why does President Obama believe he can kill a suspected terrorist with a drone on U.S. soil?,Why does President Obama believe drone strikes on suspected terrorists are permissible on U.S. soil?,0.831780544757843
68,Why does President Obama believe he can kill a suspected terrorist with a drone on U.S. soil?,How does President Obama justify using drones to kill suspected terrorists within the United States?,0.7545052337646481
68,Why does President Obama believe he can kill a suspected terrorist with a drone on U.S. soil?,What is the basis for President Obama's belief that he can use drones to kill terrorists on American soil?,0.752008693218231
68,Why does President Obama believe he can kill a suspected terrorist with a drone on U.S. soil?,What is President Obama's rationale for believing he can conduct drone strikes on suspected terrorists within the American territory?,0.7333308029174801
69,Would it be possible to have a legal fight club for people to use rather than Judge Judy and other small claims courts?,Is it feasible to establish a lawful fight club as an alternative to Judge Judy and other small claims courts?,0.80309410572052
69,Would it be possible to have a legal fight club for people to use rather than Judge Judy and other small claims courts?,Would it be possible to have a fight club that functions according to legal regulations as a substitute for minor court proceedings such as Judge Judy and small claims courts?,0.7965777087211601
69,Would it be possible to have a legal fight club for people to use rather than Judge Judy and other small claims courts?,Would it be possible to develop a fight club that functions within the framework of the law as a means for people to resolve minor conflicts instead of relying on Judge Judy and other small claims courts?,0.792802946567535
69,Would it be possible to have a legal fight club for people to use rather than Judge Judy and other small claims courts?,Would it be practical to set up a fight club that operates under legal auspices as a substitute for small claims courts and Judge Judy?,0.777674572467803
69,Would it be possible to have a legal fight club for people to use rather than Judge Judy and other small claims courts?,Could a sanctioned fight club be established to serve as a substitute for Judge Judy and other small claims courts?,0.7683649230003351
70,What can I do to try to prevent the US government from defaulting?,What steps can I take to help prevent the US government from defaulting?,0.8974229540143691
70,What can I do to try to prevent the US government from defaulting?,What can I do to avert the default of the US government?,0.876867549419403
70,What can I do to try to prevent the US government from defaulting?,What role can I play in trying to prevent the US government from defaulting?,0.871132068257582
70,What can I do to try to prevent the US government from defaulting?,What efforts can I make to stop the US government's default?,0.845864789485931
70,What can I do to try to prevent the US government from defaulting?,What actions can I take to forestall the US government's default?,0.8346015977859491
71,"If you were forced to fight either a bear or a shark to the death in its natural habitat, which would you choose and why would you have an erection during the battle?","If you had to fight either a bear or a shark in their natural surroundings to the death, which would you choose, and why might you become aroused during the battle?",0.912736492156982
71,"If you were forced to fight either a bear or a shark to the death in its natural habitat, which would you choose and why would you have an erection during the battle?","If you had to choose between fighting a bear or a shark to the death in their environments, which would you select, and why might you have an erection during the fight?",0.9000682997703551
71,"If you were forced to fight either a bear or a shark to the death in its natural habitat, which would you choose and why would you have an erection during the battle?","If you were forced to fight a bear or a shark to the death in their environments, which would you choose, and why might you become sexually excited during the battle?",0.893475395512868
71,"If you were forced to fight either a bear or a shark to the death in its natural habitat, which would you choose and why would you have an erection during the battle?","What would you do if you had to fight either a bear or a shark to the death in their habitats, and why might you feel an erection during the fight?",0.874953286647796
71,"If you were forced to fight either a bear or a shark to the death in its natural habitat, which would you choose and why would you have an erection during the battle?","Imagine you are confronted with the option of fighting either a bear or a shark in their natural habitats to the death. Which would you select, and why might you get an erection during the fight?",0.8607280421257011
72,Did you ever have a friend that did something so horrible around your family that you never spoke to them again?,Have you ever had a friend who did something so awful that you refused to speak to them again?,0.8747194576263421
72,Did you ever have a friend that did something so horrible around your family that you never spoke to them again?,Do you know of anyone who did something so wrong that you chose never to speak to them again?,0.769726531505584
72,Did you ever have a friend that did something so horrible around your family that you never spoke to them again?,Is there someone who did something so appalling that you decided never to interact with them again?,0.7466480898857111
72,Did you ever have a friend that did something so horrible around your family that you never spoke to them again?,Have you ever known someone whose bad behavior was so egregious that you never spoke to them again?,0.7461351323127741
72,Did you ever have a friend that did something so horrible around your family that you never spoke to them again?,Have you ever had an acquaintance whose actions were so terrible that you cut all communication with them?,0.7368794250488281
73,What should the United States have done after 9/11?,What actions should have been taken by the United States following the occurrence of 9/11.,0.785802798271179
73,What should the United States have done after 9/11?,Alternative strategies the United States could have pursued after the 9/11 tragedy.,0.767484383583068
73,What should the United States have done after 9/11?,The different paths that the United States could have taken after the 9/11 incident.,0.764107959270477
73,What should the United States have done after 9/11?,The range of other paths the United States could have taken following the 9/11 tragedy.,0.7248611021041871
73,What should the United States have done after 9/11?,What measures could have been taken by the U.S. government subsequent to the 9/11 incident.,0.7223697471618651
74,If you were permanently sent to the past would you feel a moral obligation to protect your former present?,"If you were permanently sent back to the past, would you feel the need to safeguard your previous present?",0.8953483867645261
74,If you were permanently sent to the past would you feel a moral obligation to protect your former present?,"If you were to be indefinitely stationed in the past, would you feel morally compelled to protect your original reality?",0.824305431842803
74,If you were permanently sent to the past would you feel a moral obligation to protect your former present?,"If you were to stay in the past permanently, would you have an ethical obligation to preserve your original time period?",0.8225172924995421
74,If you were permanently sent to the past would you feel a moral obligation to protect your former present?,"If you were to be permanently relocated to the past, would you feel obliged to maintain your former existence?",0.8122515845298761
